job,marital,education,age,balance,homeowner,loans,default,contact,length,campaign,pdays,previous,poutcome,RESP,samp#,Rnad #,num
management,divorced,tertiary,38,10638,0,0,0,0,159,2,-1,0,2,0,1,0.63105037,0
entrepreneur,divorced,tertiary,52,199,1,1,0,0,246,2,-1,0,2,0,1,0.691770348,0
services,married,secondary,39,2813,0,0,0,0,723,2,-1,0,2,0,1,0.719959202,0
technician,single,secondary,37,18,0,0,0,0,361,2,-1,0,2,0,1,0.661941083,0
management,single,tertiary,46,2223,0,0,0,0,67,3,-1,0,2,0,1,0.957717509,0
housemaid,married,tertiary,47,1985,0,0,0,0,320,2,-1,0,2,0,1,0.780706473,0
management,married,tertiary,36,-85,1,0,0,0,85,2,-1,0,2,0,1,0.839896273,0
management,single,tertiary,35,3140,0,0,0,0,130,3,-1,0,2,0,1,0.583118465,0
unemployed,divorced,secondary,40,991,1,0,0,0,316,2,-1,0,2,0,1,0.992292228,0
services,married,secondary,52,-336,0,1,0,0,111,8,-1,0,2,0,1,0.972507822,0
blue-collar,married,primary,47,-245,1,1,0,0,67,4,-1,0,2,0,1,0.620540614,0
blue-collar,married,primary,35,4924,0,0,0,0,252,2,-1,0,2,0,1,0.828243541,0
blue-collar,single,secondary,36,340,0,1,0,0,559,3,-1,0,2,0,1,0.990696358,0
blue-collar,married,primary,31,0,0,0,0,0,10,5,-1,0,2,0,1,0.970920908,0
blue-collar,married,secondary,37,1053,0,0,0,0,405,3,-1,0,2,0,1,0.849706386,0
technician,married,secondary,37,1610,0,0,0,0,140,2,-1,0,2,0,1,0.604248267,0
blue-collar,married,primary,41,492,1,1,0,0,157,29,-1,0,2,0,1,0.953758587,0
management,divorced,tertiary,41,1401,0,0,0,0,110,4,-1,0,2,0,1,0.887882249,0
housemaid,married,secondary,54,1977,0,0,0,0,69,3,-1,0,2,0,1,0.635221715,0
technician,married,unknown,48,5543,0,0,0,0,143,5,-1,0,2,0,1,0.943637175,0
retired,married,secondary,47,477,0,0,0,0,68,3,-1,0,2,0,1,0.929935667,0
housemaid,married,primary,49,3436,0,0,0,0,171,2,-1,0,2,0,1,0.735638912,0
blue-collar,divorced,secondary,38,727,1,0,0,0,119,2,-1,0,2,0,1,0.839264675,0
services,divorced,secondary,46,2044,0,1,0,0,75,3,-1,0,2,0,1,0.75244048,0
services,married,secondary,34,-62,1,0,0,0,109,3,-1,0,2,0,1,0.619943936,0
self-employed,married,primary,50,2636,1,0,0,0,349,2,-1,0,2,0,1,0.923534712,0
technician,married,secondary,46,68,1,1,0,0,87,3,-1,0,2,0,1,0.799685863,0
management,married,secondary,51,2216,1,1,0,0,95,8,-1,0,2,0,1,0.517179427,0
services,married,secondary,35,1279,1,0,0,0,114,5,-1,0,2,0,1,0.827241005,0
blue-collar,married,primary,36,6085,1,0,0,0,186,6,-1,0,2,0,1,0.868047652,0
blue-collar,single,secondary,37,1120,0,0,0,0,187,3,-1,0,2,0,1,0.900028626,0
blue-collar,married,secondary,59,-918,1,0,1,0,253,2,-1,0,2,0,1,0.875127968,0
blue-collar,divorced,primary,47,7,0,1,0,0,219,7,-1,0,2,0,1,0.953988588,0
services,married,secondary,40,256,1,0,0,0,95,6,-1,0,2,0,1,0.802585349,0
technician,divorced,secondary,46,454,0,0,0,0,93,2,-1,0,2,0,1,0.974445131,0
admin.,married,secondary,33,372,1,0,0,0,106,10,-1,0,2,0,1,0.609970356,0
management,married,unknown,44,2982,0,0,0,0,55,2,-1,0,2,0,1,0.771814271,0
management,single,unknown,41,1604,0,0,0,0,287,2,-1,0,2,0,1,0.65717698,0
entrepreneur,single,tertiary,45,1678,0,0,0,0,133,2,-1,0,2,0,1,0.721297794,0
management,divorced,unknown,47,582,1,1,0,0,123,2,-1,0,2,0,1,0.540934168,0
technician,single,tertiary,48,0,0,0,0,0,73,4,-1,0,2,0,1,0.53319429,0
management,married,primary,52,740,0,0,0,0,206,1,-1,0,2,0,1,0.664089181,0
management,married,tertiary,48,342,0,0,0,0,452,1,-1,0,2,0,1,0.671692289,0
management,married,tertiary,42,-380,1,0,0,0,57,1,-1,0,2,0,1,0.51852172,0
services,divorced,secondary,42,167,0,0,0,0,119,1,-1,0,2,0,1,0.864662532,0
blue-collar,married,secondary,45,3037,0,0,0,0,60,2,-1,0,2,0,1,0.844306244,0
blue-collar,married,secondary,32,598,1,0,0,0,179,2,-1,0,2,0,1,0.966669566,0
services,married,secondary,35,373,0,1,0,0,162,6,-1,0,2,0,1,0.939248077,0
blue-collar,married,secondary,41,2413,0,0,0,0,64,3,-1,0,2,0,1,0.643836349,0
admin.,married,secondary,60,504,0,0,0,0,178,4,-1,0,2,0,1,0.537515279,0
technician,married,tertiary,38,606,0,0,0,0,193,2,-1,0,2,0,1,0.54677736,0
retired,married,tertiary,55,2929,0,0,0,0,556,3,-1,0,2,0,1,0.59528275,0
management,married,tertiary,39,627,0,0,0,0,32,2,-1,0,2,0,1,0.872493016,0
services,married,secondary,37,40,0,0,0,0,42,3,-1,0,2,0,1,0.528094207,0
blue-collar,married,secondary,46,6215,0,0,0,0,155,1,-1,0,2,0,1,0.661949736,0
retired,married,primary,57,903,0,0,0,0,141,1,-1,0,2,0,1,0.947261535,0
blue-collar,married,primary,38,1602,0,0,0,0,100,1,-1,0,2,0,1,0.664145511,0
blue-collar,single,primary,36,3214,1,0,0,0,124,2,-1,0,2,0,1,0.888316662,0
technician,single,secondary,30,363,1,0,0,0,136,8,-1,0,2,0,1,0.813524844,0
services,divorced,secondary,49,3250,0,0,0,0,32,3,-1,0,2,0,1,0.516708903,0
entrepreneur,divorced,tertiary,55,461,1,1,0,0,267,3,-1,0,2,0,1,0.74498172,0
services,married,secondary,58,12180,0,0,0,0,121,5,-1,0,2,0,1,0.810301739,0
entrepreneur,married,secondary,46,757,0,0,0,0,382,3,-1,0,2,0,1,0.769288636,0
management,single,tertiary,37,400,1,0,0,0,244,1,-1,0,2,0,1,0.648086734,0
services,married,secondary,38,1559,0,0,0,0,162,1,-1,0,2,0,1,0.933767707,0
management,single,tertiary,36,317,0,0,0,0,348,1,-1,0,2,0,1,0.546593941,0
housemaid,married,tertiary,36,-1941,1,0,1,0,505,1,-1,0,2,0,1,0.599053552,0
technician,married,tertiary,45,533,1,0,0,0,332,2,-1,0,2,0,1,0.567236445,0
technician,married,tertiary,55,4359,0,0,0,0,394,2,-1,0,2,0,1,0.618330113,0
blue-collar,married,secondary,50,887,0,0,0,0,287,1,-1,0,2,0,1,0.579607177,0
admin.,married,primary,39,237,0,0,0,0,215,2,-1,0,2,0,1,0.842422684,0
entrepreneur,married,secondary,58,2,0,0,0,0,684,1,-1,0,2,0,1,0.554640562,0
services,single,secondary,37,1175,1,0,0,0,92,2,-1,0,2,0,1,0.646741842,0
blue-collar,married,primary,59,416,0,0,0,0,92,3,-1,0,2,0,1,0.85381749,0
blue-collar,married,primary,58,96,0,0,0,0,76,3,-1,0,2,0,1,0.850103784,0
retired,married,primary,59,1085,0,0,0,0,191,1,-1,0,2,0,1,0.857753126,0
retired,married,secondary,53,136,0,0,0,0,254,1,-1,0,2,0,1,0.892097435,0
blue-collar,divorced,primary,52,1250,0,0,0,0,342,1,-1,0,2,0,1,0.891891402,0
blue-collar,married,secondary,51,33,0,1,0,0,721,3,-1,0,2,1,1,0.843987688,0
admin.,married,secondary,36,1295,0,0,0,0,232,3,-1,0,2,0,1,0.949870244,0
blue-collar,married,secondary,41,-100,1,0,0,0,20,21,-1,0,2,0,1,0.962827434,0
blue-collar,single,secondary,37,3764,0,0,0,0,431,1,-1,0,2,0,1,0.917151629,0
technician,divorced,unknown,54,1725,0,0,0,0,216,3,-1,0,2,0,1,0.577738883,0
blue-collar,single,secondary,28,235,1,0,0,0,102,46,-1,0,2,0,1,0.524846473,0
admin.,married,tertiary,37,2741,0,0,0,0,204,4,-1,0,2,0,1,0.716345076,0
blue-collar,married,primary,47,667,0,0,0,0,54,1,-1,0,2,0,1,0.696363123,0
management,married,tertiary,44,647,0,0,0,0,226,2,-1,0,2,0,1,0.68048655,0
blue-collar,married,primary,41,389,1,0,0,0,127,2,-1,0,2,0,1,0.749287849,0
blue-collar,married,primary,51,5050,0,1,0,0,75,7,-1,0,2,0,1,0.948604271,0
self-employed,married,tertiary,33,6,0,0,0,0,141,6,-1,0,2,0,1,0.750569738,0
entrepreneur,married,primary,41,0,0,0,0,0,630,2,-1,0,2,0,1,0.987163175,0
management,married,secondary,39,2445,0,0,0,0,303,5,-1,0,2,0,1,0.538357467,0
management,married,tertiary,45,1847,0,0,0,0,77,5,-1,0,2,0,1,0.99274532,0
admin.,divorced,primary,57,987,0,0,0,0,295,2,-1,0,2,0,1,0.758334017,0
entrepreneur,married,secondary,38,-272,0,1,0,0,143,2,-1,0,2,0,1,0.583697176,0
technician,single,tertiary,36,0,0,0,0,0,153,4,-1,0,2,0,1,0.562546403,0
self-employed,married,secondary,30,421,1,1,0,0,62,4,-1,0,2,0,1,0.806372599,0
blue-collar,married,primary,55,2896,0,0,0,0,138,3,-1,0,2,0,1,0.84761624,0
management,married,tertiary,44,3091,1,0,0,0,331,4,-1,0,2,0,1,0.637756178,0
blue-collar,married,unknown,50,1537,0,0,0,0,24,6,-1,0,2,0,1,0.8622328,0
self-employed,married,secondary,58,372,0,0,0,0,315,2,-1,0,2,0,1,0.776197693,0
services,married,secondary,38,1313,0,0,0,0,33,2,-1,0,2,0,1,0.541205776,0
blue-collar,married,primary,48,0,0,0,0,0,104,2,-1,0,2,0,1,0.870091211,0
retired,married,primary,50,1098,0,0,0,0,168,1,-1,0,2,0,1,0.645096177,0
retired,married,primary,59,0,0,0,0,0,192,1,-1,0,2,0,1,0.673756245,0
services,single,secondary,35,361,0,0,0,0,256,1,-1,0,2,0,1,0.611337135,0
management,married,primary,60,0,0,0,0,0,442,1,-1,0,2,0,1,0.576208383,0
retired,married,secondary,61,296,0,0,0,0,18,1,-1,0,2,0,1,0.7447065,0
blue-collar,married,primary,39,1564,0,0,0,0,57,1,-1,0,2,0,1,0.991836626,0
technician,single,secondary,37,984,0,0,0,0,475,1,-1,0,2,0,1,0.980217534,0
admin.,married,secondary,50,-437,1,1,1,0,83,1,-1,0,2,0,1,0.608198703,0
services,married,secondary,49,494,0,0,0,0,196,4,-1,0,2,0,1,0.698318799,0
blue-collar,married,secondary,35,402,0,1,0,0,123,1,-1,0,2,0,1,0.960761001,0
management,single,tertiary,55,854,1,1,0,0,98,4,-1,0,2,0,1,0.866452262,0
management,married,tertiary,43,438,0,0,0,0,355,2,-1,0,2,0,1,0.973391425,0
retired,married,secondary,53,1296,1,0,0,0,115,1,-1,0,2,0,1,0.972533711,0
admin.,married,secondary,39,1891,0,0,0,0,147,1,-1,0,2,0,1,0.811282238,0
entrepreneur,married,tertiary,42,1068,1,0,0,0,70,8,-1,0,2,0,1,0.861841278,0
blue-collar,married,primary,50,2190,0,0,0,0,269,1,-1,0,2,0,1,0.720090491,0
management,married,secondary,47,2892,0,0,0,0,556,1,-1,0,2,1,1,0.679158352,0
management,single,tertiary,45,451,0,0,0,0,881,1,-1,0,2,0,1,0.870450511,0
technician,married,secondary,48,335,0,0,0,0,214,3,-1,0,2,0,1,0.931671728,0
housemaid,married,primary,46,17,0,0,0,0,72,1,-1,0,2,0,1,0.875011777,0
blue-collar,married,primary,55,0,0,0,0,0,285,1,-1,0,2,0,1,0.891339682,0
blue-collar,married,primary,38,6091,0,0,0,0,189,1,-1,0,2,0,1,0.77932993,0
blue-collar,married,primary,36,214,0,0,0,0,423,1,-1,0,2,0,1,0.716479365,0
retired,divorced,secondary,56,4,0,0,0,0,135,1,-1,0,2,0,1,0.758471492,0
blue-collar,married,primary,58,73,0,0,0,0,116,1,-1,0,2,0,1,0.606164439,0
housemaid,divorced,primary,51,336,0,0,0,0,105,1,-1,0,2,0,1,0.501268835,0
blue-collar,single,secondary,37,5818,0,0,0,0,652,2,-1,0,2,0,1,0.767381731,0
technician,married,secondary,59,4322,0,0,0,0,174,1,-1,0,2,0,1,0.99185642,0
blue-collar,married,primary,51,1869,0,0,0,0,30,3,-1,0,2,0,1,0.64349919,0
management,single,primary,50,766,0,0,0,0,174,2,-1,0,2,0,1,0.749471368,0
blue-collar,married,primary,55,11,0,0,0,0,150,2,-1,0,2,0,1,0.899903044,0
blue-collar,married,primary,38,246,0,0,0,0,91,2,-1,0,2,0,1,0.758646434,0
blue-collar,married,secondary,42,193,1,0,0,0,171,1,-1,0,2,0,1,0.788869828,0
services,married,secondary,52,517,1,0,0,0,180,1,-1,0,2,0,1,0.992765844,0
blue-collar,married,secondary,48,1562,0,0,0,0,50,2,-1,0,2,0,1,0.739142861,0
blue-collar,married,secondary,44,1678,1,0,0,0,120,1,-1,0,2,0,1,0.84015044,0
technician,single,tertiary,35,5251,1,0,0,0,176,15,-1,0,2,0,1,0.932973327,0
management,married,tertiary,36,531,1,0,0,0,187,2,-1,0,2,0,1,0.571075174,0
self-employed,married,secondary,55,39,0,0,0,0,20,1,-1,0,2,0,1,0.915586515,0
admin.,single,tertiary,36,1568,0,0,0,0,433,2,-1,0,2,0,1,0.994657892,0
blue-collar,married,unknown,42,524,0,0,0,0,220,1,-1,0,2,0,1,0.574048838,0
management,divorced,secondary,56,278,1,0,0,0,269,1,-1,0,2,0,1,0.542883027,0
blue-collar,married,primary,40,-158,1,1,0,0,59,1,-1,0,2,0,1,0.542784014,0
blue-collar,married,primary,53,1100,1,0,0,0,714,2,-1,0,2,0,1,0.822069456,0
blue-collar,married,primary,44,711,0,0,0,0,291,1,-1,0,2,0,1,0.940584698,0
services,single,secondary,32,914,1,0,0,0,236,2,-1,0,2,0,1,0.607706485,0
management,married,secondary,40,752,0,1,0,0,717,1,-1,0,2,0,1,0.689535412,0
blue-collar,divorced,primary,36,553,0,0,0,0,19,4,-1,0,2,0,1,0.912442704,0
housemaid,married,tertiary,50,6181,0,0,0,0,1162,2,-1,0,2,0,1,0.761179438,0
management,divorced,tertiary,56,4266,1,0,0,0,490,4,-1,0,2,1,1,0.866498197,0
technician,single,tertiary,38,110,0,0,0,0,1051,3,-1,0,2,1,1,0.574505894,0
blue-collar,divorced,primary,50,608,1,0,0,0,107,4,-1,0,2,0,1,0.672926068,0
services,married,secondary,41,1483,1,0,0,0,66,4,-1,0,2,0,1,0.799201966,0
services,married,secondary,55,752,0,0,0,0,204,2,-1,0,2,0,1,0.813263017,0
services,single,secondary,36,99,0,0,0,0,256,9,-1,0,2,0,1,0.826076679,0
services,married,secondary,31,440,1,0,0,0,117,3,-1,0,2,0,1,0.571682407,0
self-employed,married,secondary,39,1317,0,0,0,0,42,4,-1,0,2,0,1,0.522147058,0
blue-collar,married,primary,39,2303,1,0,0,0,775,3,-1,0,2,1,1,0.96524987,0
services,single,secondary,32,1364,1,1,0,0,85,5,-1,0,2,0,1,0.758379151,0
blue-collar,married,secondary,56,2409,0,0,0,0,173,2,-1,0,2,0,1,0.577453283,0
technician,married,secondary,48,178,1,0,0,0,320,4,-1,0,2,0,1,0.563643506,0
retired,married,primary,56,1126,0,0,0,0,39,3,-1,0,2,0,1,0.678112182,0
unknown,single,tertiary,49,2226,0,0,0,0,138,3,-1,0,2,0,1,0.802790381,0
self-employed,divorced,tertiary,51,5244,0,0,0,0,266,2,-1,0,2,0,1,0.775104176,0
unemployed,married,secondary,38,926,0,0,0,0,705,5,-1,0,2,0,1,0.639721725,0
technician,single,secondary,54,770,0,0,0,0,89,2,-1,0,2,0,1,0.713849105,0
blue-collar,married,primary,58,5279,1,0,0,0,93,6,-1,0,2,0,1,0.989845091,0
housemaid,married,primary,57,0,0,0,0,0,187,2,-1,0,2,0,1,0.657880048,0
management,married,secondary,43,392,0,0,0,0,332,5,-1,0,2,0,1,0.959575083,0
services,married,secondary,50,1321,0,0,0,0,271,2,-1,0,2,0,1,0.773543786,0
housemaid,married,primary,58,3957,0,0,0,0,76,4,-1,0,2,0,1,0.939535494,0
blue-collar,married,primary,39,1551,0,0,0,0,264,16,-1,0,2,0,1,0.675465428,0
blue-collar,married,primary,51,3942,1,0,0,0,363,3,-1,0,2,0,1,0.792668331,0
blue-collar,married,primary,38,7944,0,0,0,0,116,3,-1,0,2,0,1,0.717342482,0
management,married,tertiary,45,3329,0,0,0,0,311,2,-1,0,2,0,1,0.848665815,0
management,divorced,tertiary,46,25,0,0,0,0,564,2,-1,0,2,0,1,0.96425689,0
blue-collar,single,secondary,27,370,1,0,0,0,128,21,-1,0,2,0,1,0.566466914,0
blue-collar,married,primary,57,4073,0,0,0,0,193,3,-1,0,2,0,1,0.503474735,0
technician,divorced,secondary,37,531,0,0,0,0,150,7,-1,0,2,0,1,0.517694781,0
technician,single,secondary,24,2355,1,0,0,0,158,3,-1,0,2,0,1,0.563728095,0
technician,married,secondary,40,265,0,0,0,0,1365,4,-1,0,2,0,1,0.613625261,0
admin.,single,secondary,40,1200,1,0,0,0,284,8,-1,0,2,0,1,0.636254338,0
admin.,single,secondary,48,1253,1,0,0,0,245,2,-1,0,2,0,1,0.984850054,0
blue-collar,married,secondary,37,1736,0,1,0,0,66,1,-1,0,2,0,1,0.628574424,0
blue-collar,single,secondary,37,415,0,0,0,0,203,1,-1,0,2,0,1,0.891598807,0
admin.,married,secondary,39,224,0,0,0,0,421,2,-1,0,2,0,1,0.751769649,0
retired,married,primary,60,0,0,0,0,0,104,1,-1,0,2,0,1,0.662227445,0
blue-collar,married,tertiary,36,9,1,0,0,0,112,3,-1,0,2,0,1,0.97439361,0
services,divorced,secondary,51,9,0,0,0,0,371,2,-1,0,2,1,1,0.829512723,0
blue-collar,married,secondary,56,3760,0,0,0,0,243,3,-1,0,2,0,1,0.602726782,0
admin.,divorced,secondary,42,0,1,1,0,0,185,4,-1,0,2,0,1,0.843869471,0
services,married,secondary,32,201,1,0,0,0,110,2,-1,0,2,0,1,0.899710343,0
blue-collar,married,secondary,39,39,1,0,0,0,34,6,-1,0,2,0,1,0.529886701,0
management,married,tertiary,29,620,1,0,0,0,72,3,-1,0,2,0,1,0.520382887,0
entrepreneur,divorced,secondary,61,369,0,0,0,0,82,1,-1,0,2,0,1,0.771139765,0
unknown,married,unknown,58,219,0,0,0,0,55,1,-1,0,2,0,1,0.572008339,0
retired,divorced,primary,58,97,0,0,0,0,59,1,-1,0,2,0,1,0.944236255,0
housemaid,married,primary,58,0,0,0,0,0,37,1,-1,0,2,0,1,0.743473321,0
blue-collar,divorced,secondary,37,-689,0,0,1,0,15,1,-1,0,2,0,1,0.591836045,0
technician,married,tertiary,40,397,0,0,0,0,50,1,-1,0,2,0,1,0.864500238,0
blue-collar,married,secondary,49,1743,0,0,0,0,68,1,-1,0,2,0,1,0.789090131,0
blue-collar,married,primary,44,2791,0,0,0,0,335,1,-1,0,2,0,1,0.501618213,0
retired,single,unknown,49,332,0,0,0,0,163,2,-1,0,2,0,1,0.552290775,0
blue-collar,married,primary,55,761,0,0,0,0,67,1,-1,0,2,0,1,0.96555385,0
self-employed,single,tertiary,37,2087,0,0,0,0,167,1,-1,0,2,0,1,0.848956289,0
housemaid,married,primary,60,0,0,0,0,0,138,1,-1,0,2,0,1,0.718120289,0
retired,married,primary,59,0,0,0,0,0,1009,1,-1,0,2,0,1,0.632385892,0
retired,married,primary,47,490,1,0,0,0,55,10,-1,0,2,0,1,0.695994755,0
retired,married,primary,48,5173,1,0,0,0,88,8,-1,0,2,0,1,0.777875332,0
retired,married,primary,60,3,0,0,0,0,227,1,-1,0,2,0,1,0.661070744,0
unknown,married,unknown,51,167,0,0,0,0,205,4,-1,0,2,0,1,0.998685223,0
blue-collar,single,primary,48,0,0,0,0,0,71,1,-1,0,2,0,1,0.853532991,0
management,married,tertiary,44,17361,0,0,0,0,476,1,-1,0,2,0,1,0.85414929,0
retired,married,secondary,59,5744,0,0,0,0,632,1,-1,0,2,0,1,0.771854385,0
management,married,tertiary,58,3768,1,0,0,0,316,1,-1,0,2,0,1,0.672888979,0
services,married,secondary,50,753,0,0,0,0,59,2,-1,0,2,0,1,0.899021785,0
retired,married,primary,52,9,0,0,0,0,243,1,-1,0,2,0,1,0.787326536,0
retired,married,primary,59,1245,0,0,0,0,205,2,-1,0,2,0,1,0.972203081,0
admin.,married,secondary,48,17957,0,0,0,0,700,7,-1,0,2,0,1,0.745340325,0
services,married,secondary,44,1872,1,0,0,0,146,3,-1,0,2,0,1,0.948599364,0
entrepreneur,married,tertiary,56,773,0,0,0,0,345,1,-1,0,2,0,1,0.868107791,0
self-employed,married,tertiary,53,235,0,0,0,0,112,3,-1,0,2,0,1,0.723472891,0
technician,married,secondary,33,4,1,1,0,0,625,2,-1,0,2,1,1,0.685778348,0
management,married,tertiary,50,3296,0,0,0,0,255,2,-1,0,2,0,1,0.56839655,0
services,single,secondary,45,1771,0,0,0,0,50,2,-1,0,2,0,1,0.593204115,0
unknown,married,unknown,50,200,0,0,0,0,18,6,-1,0,2,0,1,0.540657692,0
housemaid,married,secondary,43,5233,0,0,0,0,108,2,-1,0,2,0,1,0.819060203,0
housemaid,divorced,secondary,37,37,0,0,0,0,155,2,-1,0,2,0,1,0.845838245,0
admin.,single,secondary,60,3916,0,0,0,0,18,5,-1,0,2,0,1,0.98726756,0
housemaid,single,primary,44,1059,0,0,0,0,2093,1,-1,0,2,1,1,0.885957317,0
services,married,secondary,38,611,1,1,0,0,61,3,-1,0,2,0,1,0.886247219,0
blue-collar,married,primary,42,3,0,0,0,0,45,3,-1,0,2,0,1,0.598987209,0
entrepreneur,married,secondary,44,692,0,0,0,0,73,4,-1,0,2,0,1,0.842072966,0
services,divorced,secondary,41,2769,1,0,0,0,96,3,-1,0,2,0,1,0.622728229,0
blue-collar,married,unknown,57,4722,1,0,0,0,121,2,-1,0,2,0,1,0.725162387,0
blue-collar,married,primary,51,1238,0,0,0,0,48,10,-1,0,2,0,1,0.643408789,0
blue-collar,single,secondary,31,54,0,0,0,0,230,3,-1,0,2,0,1,0.744394319,0
management,married,tertiary,53,694,0,0,0,0,130,6,-1,0,2,0,1,0.748217203,0
management,married,secondary,60,358,0,0,0,0,74,2,-1,0,2,0,1,0.970168749,0
entrepreneur,married,primary,60,0,0,0,0,0,201,1,-1,0,2,0,1,0.859309087,0
self-employed,married,secondary,38,29125,0,0,0,0,313,2,-1,0,2,0,1,0.510973193,0
blue-collar,divorced,unknown,40,2357,0,0,0,0,66,3,-1,0,2,0,1,0.753785416,0
housemaid,divorced,primary,48,2582,0,0,0,0,51,4,-1,0,2,0,1,0.539719987,0
housemaid,divorced,primary,57,113,0,0,0,0,378,2,-1,0,2,0,1,0.907498052,0
blue-collar,married,primary,46,1823,0,0,0,0,135,3,-1,0,2,0,1,0.863596483,0
management,married,tertiary,45,-687,1,1,0,0,92,2,-1,0,2,0,1,0.916217198,0
blue-collar,single,primary,39,0,0,0,0,0,375,2,-1,0,2,0,1,0.675862498,0
blue-collar,married,secondary,59,0,0,0,0,0,368,1,-1,0,2,0,1,0.997776183,0
entrepreneur,married,primary,60,987,0,0,0,0,102,13,-1,0,2,0,1,0.896718935,0
blue-collar,married,secondary,50,5,0,0,0,0,170,7,-1,0,2,0,1,0.656002457,0
admin.,single,secondary,44,2524,0,0,0,0,82,1,-1,0,2,0,1,0.678237793,0
technician,married,secondary,42,370,0,0,0,0,302,5,-1,0,2,0,1,0.824809875,0
services,married,secondary,50,748,0,1,0,0,147,1,-1,0,2,0,1,0.742762345,0
services,married,secondary,41,7509,0,0,0,0,575,1,-1,0,2,0,1,0.908048923,0
management,married,unknown,60,6313,0,0,0,0,39,2,-1,0,2,0,1,0.529097589,0
blue-collar,married,primary,40,117,1,0,0,0,172,3,-1,0,2,0,1,0.809586398,0
unemployed,divorced,tertiary,52,0,0,0,0,0,297,1,-1,0,2,0,1,0.97999375,0
technician,divorced,secondary,51,107,0,0,0,0,593,1,-1,0,2,0,1,0.531934337,0
technician,married,tertiary,45,3626,0,0,0,0,2485,2,-1,0,2,0,1,0.841260485,0
entrepreneur,married,tertiary,48,269,1,0,0,0,149,1,-1,0,2,0,1,0.775197872,0
blue-collar,divorced,primary,50,-232,1,0,0,0,168,1,-1,0,2,0,1,0.700352345,0
blue-collar,married,primary,58,0,1,0,0,0,573,1,-1,0,2,0,1,0.999253834,0
technician,married,secondary,54,415,1,0,0,0,34,31,-1,0,2,0,1,0.576132543,0
blue-collar,married,secondary,40,3316,0,0,0,0,102,3,-1,0,2,0,1,0.83624941,0
retired,married,tertiary,58,5087,0,0,0,0,252,1,-1,0,2,0,1,0.996699249,0
entrepreneur,married,secondary,58,3,0,0,0,0,188,5,-1,0,2,0,1,0.593030667,0
self-employed,married,secondary,40,0,0,0,0,0,61,1,-1,0,2,0,1,0.918932708,0
technician,married,tertiary,56,1663,0,0,0,0,22,1,-1,0,2,0,1,0.990288159,0
management,married,tertiary,50,4045,0,0,0,0,167,1,-1,0,2,0,1,0.603408821,0
services,married,secondary,54,0,0,0,0,0,220,1,-1,0,2,0,1,0.830566476,0
admin.,married,secondary,45,825,0,0,0,0,140,1,-1,0,2,0,1,0.51741539,0
services,married,secondary,55,557,0,0,0,0,58,1,-1,0,2,0,1,0.754230701,0
technician,married,secondary,59,2528,0,1,0,0,216,1,-1,0,2,0,1,0.967054405,0
services,married,secondary,40,1358,0,0,0,0,96,1,-1,0,2,0,1,0.755935141,0
blue-collar,married,primary,50,1179,0,0,0,0,30,1,-1,0,2,0,1,0.850200172,0
unemployed,single,primary,40,5613,1,0,0,0,152,2,-1,0,2,0,1,0.97573048,0
unemployed,married,primary,52,425,0,0,0,0,122,1,-1,0,2,0,1,0.900854642,0
blue-collar,married,primary,48,343,0,0,0,0,136,1,-1,0,2,0,1,0.834715905,0
blue-collar,single,primary,42,1401,1,0,0,0,69,1,-1,0,2,0,1,0.969199473,0
blue-collar,married,primary,37,0,1,0,0,0,129,3,-1,0,2,0,1,0.67613471,0
unemployed,married,unknown,36,1437,0,0,0,0,810,2,-1,0,2,0,1,0.659617904,0
unemployed,divorced,secondary,41,271,1,0,0,0,196,2,-1,0,2,0,1,0.636914147,0
services,married,secondary,48,334,0,1,0,0,270,2,-1,0,2,0,1,0.515172954,0
blue-collar,married,primary,54,211,0,0,0,0,200,2,-1,0,2,0,1,0.728925976,0
admin.,divorced,secondary,41,256,0,0,0,0,91,1,-1,0,2,0,1,0.645144429,0
blue-collar,single,unknown,48,2961,0,0,0,0,361,1,-1,0,2,0,1,0.905053332,0
management,married,secondary,51,2604,0,0,0,0,64,1,-1,0,2,0,1,0.999630963,0
self-employed,married,primary,48,1204,1,0,0,0,53,1,-1,0,2,0,1,0.538543485,0
retired,divorced,secondary,47,0,0,0,0,0,141,1,-1,0,2,0,1,0.962223615,0
admin.,married,unknown,47,989,0,0,0,0,116,1,-1,0,2,0,1,0.957883757,0
housemaid,married,primary,47,823,0,0,0,0,191,3,-1,0,2,0,1,0.539806711,0
entrepreneur,married,primary,49,563,0,0,0,0,84,1,-1,0,2,0,1,0.565158208,0
technician,married,unknown,44,1127,1,0,0,0,118,4,-1,0,2,0,1,0.673589533,0
entrepreneur,married,primary,59,0,0,0,0,0,239,1,-1,0,2,0,1,0.816346287,0
housemaid,married,tertiary,39,4,1,1,0,0,185,1,-1,0,2,0,1,0.859081006,0
blue-collar,divorced,secondary,46,2441,0,0,0,0,217,2,-1,0,2,0,1,0.924220816,0
services,married,secondary,39,2843,1,0,0,0,585,1,-1,0,2,1,1,0.938239921,0
