HomeValue,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
180000,3,19,2760,675,2050,591,33.9,-117.99
233000,4,32,2310,493,1750,528,33.9,-117.99
184000,3,27,2080,612,2010,548,33.9,-117.99
201000,4,35,2810,614,1580,601,33.9,-117.99
239000,4,32,1700,340,864,317,33.9,-117.99
230000,5,35,2020,365,1080,369,33.9,-117.99
251000,5,35,1510,274,853,308,33.9,-117.99
222000,2,10,1390,420,1380,377,33.9,-117.99
217000,3,5,3560,869,2970,794,33.8,-117.99
240000,5,36,1430,268,825,250,33.8,-117.99
232000,5,37,1240,226,621,255,33.8,-117.99
200000,2,38,123,36,142,40,33.9,-117.99
240000,3,31,2690,661,1600,618,33.8,-117.99
226000,4,33,2720,660,1810,661,33.8,-117.99
223000,3,27,2880,802,2080,727,33.8,-117.99
214000,3,35,1500,340,1140,326,33.8,-117.99
184000,3,26,2080,560,2100,506,33.8,-117.99
176000,3,25,2660,765,2630,726,33.8,-117.99
283000,5,17,5540,1070,3010,1040,33.8,-117.99
268000,5,27,2790,513,1500,519,33.8,-117.99
233000,3,30,3100,757,2050,704,33.8,-117.99
235000,3,35,2790,686,2260,682,33.8,-117.99
203000,3,9,2780,884,1790,748,33.8,-117.99
224000,3,13,3570,924,2160,880,33.8,-117.99
304000,5,35,2570,504,1170,519,33.8,-117.99
171000,3,41,2000,481,1660,456,33.8,-117.99
163000,3,36,1700,394,1270,396,33.8,-117.99
182000,6,30,1290,230,835,215,33.8,-117.99
128000,2,32,1210,340,1800,370,33.8,-117.99
131000,4,28,636,169,788,143,33.8,-117.99
188000,1,26,239,135,165,112,33.8,-117.99
178000,3,38,1450,327,980,319,33.8,-117.99
182000,3,36,2220,561,1790,527,33.8,-117.99
185000,3,39,1510,365,1230,354,33.8,-117.99
166000,4,38,1470,329,1210,335,33.8,-117.99
191000,4,28,1900,420,1420,389,33.8,-117.99
168000,3,36,1990,458,1670,455,33.8,-117.99
169000,3,20,2230,591,1920,558,33.8,-117.99
165000,2,10,3710,1020,2860,948,33.8,-117.99
154000,3,16,1870,571,951,498,33.8,-117.99
158000,3,21,1070,283,1180,274,33.8,-117.99
146000,3,8,1120,412,1470,396,33.8,-117.99
174000,3,31,1540,369,1290,340,33.8,-117.99
175000,2,27,1670,491,1720,462,33.8,-117.99
159000,2,26,2110,651,2120,605,33.8,-117.99
172000,3,39,1420,359,1450,367,33.8,-117.99
138000,3,34,1350,371,1720,380,33.8,-117.99
150000,3,38,1730,460,1720,424,33.8,-117.99
140000,2,39,981,286,1180,298,33.8,-117.99
165000,2,21,2190,706,2270,652,33.8,-117.99
206000,4,42,1160,264,1040,241,33.8,-117.99
350000,3,20,59,24,69,23,33.8,-117.99
155000,2,35,1240,473,1520,387,33.8,-117.99
182000,1,32,296,139,511,133,33.8,-117.99
152000,2,24,574,173,784,162,33.8,-117.99
163000,2,36,2190,739,2930,692,33.8,-117.99
164000,2,36,886,253,809,219,33.8,-117.99
151000,2,26,2270,694,2570,595,33.8,-117.99
167000,3,21,3350,1170,4430,1110,33.8,-117.99
160000,3,37,1210,304,1080,293,33.8,-117.99
141000,2,39,1730,485,2120,478,33.8,-117.99
113000,3,46,22,11,32,7,33.8,-117.99
346000,3,18,3820,795,2830,769,33.8,-117.99
291000,6,18,9660,1720,4340,1670,33.8,-117.99
147000,3,47,307,69,374,65,33.8,-117.99
187000,2,41,1310,381,1380,369,33.8,-117.99
188000,2,18,393,189,429,188,33.8,-117.99
200000,2,40,1750,512,1940,503,33.7,-117.99
208000,1,21,2440,719,1920,646,33.8,-117.99
350000,1,16,855,271,486,250,33.7,-117.99
416000,4,19,2360,440,1290,418,33.8,-117.99
285000,5,6,6100,1270,2680,1230,33.8,-117.99
266000,6,42,967,175,481,163,33.8,-117.99
273000,5,48,1960,386,1100,380,33.8,-117.99
271000,4,47,2220,410,1160,413,33.7,-117.99
350000,5,36,2460,472,1110,457,33.7,-117.99
351000,4,22,5040,974,2260,935,33.7,-117.99
192000,3,27,1650,443,1360,386,33.8,-117.99
203000,4,23,1960,517,1450,526,33.8,-117.99
219000,3,37,1320,292,766,285,33.8,-117.99
195000,2,29,1500,411,1370,390,33.7,-117.99
307000,2,52,1440,472,1020,399,33.7,-117.99
238000,3,41,1380,361,905,344,33.7,-117.99
226000,2,30,2070,533,1310,531,33.7,-117.99
225000,3,43,1850,519,1150,486,33.7,-117.99
242000,2,21,2490,711,1700,672,33.7,-117.99
269000,3,30,2840,711,1670,652,33.7,-117.99
255000,3,42,1730,435,866,403,33.7,-117.99
261000,3,23,3080,860,1580,806,33.7,-117.99
369000,5,36,1730,295,799,306,33.7,-117.99
352000,5,52,1670,280,656,282,33.7,-117.99
285000,4,20,2630,673,1180,606,33.7,-117.99
294000,4,47,2850,603,1130,560,33.7,-117.99
350000,4,52,2030,361,957,363,33.7,-117.99
248000,2,44,1850,556,2090,539,33.7,-117.99
235000,2,39,2600,802,2180,737,33.7,-117.99
243000,2,52,2090,588,1770,516,33.7,-117.99
227000,2,45,2140,559,1550,529,33.7,-117.99
232000,3,30,3160,813,1870,771,33.7,-117.99
258000,3,25,2470,584,1250,535,33.7,-117.99
253000,3,28,2650,658,1460,595,33.7,-117.99
268000,3,28,2510,583,1390,554,33.7,-117.99
276000,4,40,2580,606,1300,588,33.7,-117.99
322000,4,52,1640,287,692,288,33.7,-117.99
327000,4,26,2710,508,1370,459,33.7,-117.99
312000,5,41,2170,357,1170,374,33.7,-117.99
410000,5,33,2270,366,986,388,33.7,-117.99
500000,8,25,1100,168,407,159,33.7,-117.99
447000,6,25,6190,1080,2300,1020,33.7,-117.99
300000,4,36,3140,746,1820,697,33.7,-117.99
402000,5,42,1300,246,611,242,33.7,-117.99
362000,6,35,2790,447,1170,441,33.7,-117.99
464000,3,40,1640,471,780,416,33.7,-117.99
333000,4,40,1930,475,902,412,33.7,-117.99
304000,5,31,2810,666,1320,633,33.7,-117.99
254000,3,39,2650,590,1100,508,33.7,-117.99
225000,4,21,1570,452,801,422,33.7,-117.99
288000,4,8,2840,522,1620,510,33.7,-117.99
396000,8,31,3860,607,1700,572,34.2,-117.99
367000,6,34,2380,362,1060,362,34.2,-117.99
394000,7,31,3020,469,1350,462,34.2,-117.99
380000,8,31,3810,595,1650,591,34.2,-117.99
361000,5,36,2290,439,1080,434,34.2,-117.99
353000,5,41,1910,308,896,314,34.2,-117.99
254000,6,43,1060,208,514,208,34.2,-117.99
292000,5,42,1540,280,753,264,34.2,-117.99
271000,4,35,2840,592,1410,538,34.2,-117.99
337000,5,34,3150,518,1390,480,34.3,-117.99
296000,5,34,2420,475,1230,454,34.2,-117.99
312000,6,35,1540,283,816,287,34.2,-117.99
344000,7,35,1670,280,788,273,34.2,-117.99
330000,6,35,2490,418,1230,406,34.2,-117.99
272000,4,42,890,179,555,200,34.2,-117.99
218000,4,41,1980,496,1160,459,34.2,-117.99
301000,6,30,2060,396,1090,375,34.2,-117.99
261000,5,37,1950,368,967,370,34.2,-117.99
209000,5,43,1430,325,836,302,34.2,-117.99
264000,8,38,1110,194,518,195,34.2,-117.99
327000,5,33,1810,303,838,301,34.2,-117.99
342000,4,29,2170,418,1030,395,34.2,-117.99
268000,4,36,2990,719,1360,657,34.2,-117.99
273000,3,29,2580,608,1220,568,34.2,-117.99
200000,3,32,1460,406,693,380,34.2,-117.99
235000,3,38,1400,390,859,386,34.2,-117.99
264000,3,41,2480,506,1270,485,34.2,-117.99
252000,4,34,1720,406,926,371,34.2,-117.99
267000,4,34,2510,535,1520,542,34.2,-117.99
285000,6,50,309,47,121,45,34.2,-117.99
318000,5,51,1480,280,750,295,34.2,-117.99
306000,3,48,1470,294,807,296,34.2,-117.99
310000,6,41,2070,452,1280,455,34.2,-117.99
246000,4,32,3820,886,1890,829,34.2,-117.99
241000,6,36,2510,517,1230,470,34.2,-117.99
462000,7,34,8210,1190,3140,1150,34.2,-117.99
422000,4,47,1850,345,757,310,34.2,-117.99
457000,6,43,1710,280,768,276,34.2,-117.99
447000,8,45,2330,343,943,339,34.2,-117.99
500000,8,32,14600,2080,5460,2020,34.2,-117.99
331000,3,36,959,204,446,210,34.2,-117.99
400000,5,31,4700,920,1900,886,34.2,-117.99
410000,4,36,2440,492,1120,493,34.2,-117.99
500000,12,14,2670,335,1110,318,34.2,-117.99
367000,4,37,4520,1010,2100,937,34.2,-117.99
473000,8,24,8590,1230,3400,1180,34.2,-117.99
421000,6,25,434,74,199,75,34.2,-117.99
376000,7,49,1790,267,735,266,34.2,-117.99
446000,7,31,5550,881,2470,862,34.2,-117.99
429000,5,31,3110,582,1360,547,34.2,-117.99
257000,3,26,1650,522,1330,483,34.1,-117.99
370000,5,40,2120,370,998,372,34.1,-117.99
374000,3,40,2550,591,1160,546,34.2,-117.99
406000,10,52,2190,284,733,274,34.2,-117.99
380000,7,52,1900,297,797,286,34.2,-117.99
368000,5,52,2480,385,993,371,34.2,-117.99
373000,5,52,1530,292,631,275,34.2,-117.99
280000,3,24,5130,1440,2690,1370,34.2,-117.99
319000,4,20,5950,1420,2590,1340,34.2,-117.99
188000,3,17,2940,769,1310,656,34.2,-117.99
206000,3,19,2920,857,1870,811,34.2,-117.99
351000,4,20,3410,885,1880,870,34.2,-117.99
355000,6,48,1560,280,825,269,34.2,-117.99
239000,3,15,5040,1300,3160,1180,34.2,-117.99
321000,4,45,1870,360,973,349,34.2,-117.99
331000,6,52,2330,433,1140,440,34.2,-117.99
374000,7,52,2010,286,908,326,34.2,-117.99
500000,8,52,2290,295,829,296,34.2,-117.99
498000,6,52,3030,406,1160,399,34.2,-117.99
447000,7,47,2240,339,911,319,34.2,-117.99
358000,5,52,2600,418,1140,419,34.2,-117.99
324000,5,52,1600,265,667,251,34.2,-117.99
366000,7,50,2200,336,878,309,34.2,-117.99
256000,4,22,2660,651,1550,629,34.2,-117.99
255000,2,17,3850,1070,2990,993,34.2,-117.99
293000,4,52,1730,305,875,311,34.2,-117.99
287000,4,10,4290,1080,2720,987,34.2,-117.99
242000,4,31,1260,338,1020,332,34.2,-117.99
190000,4,42,413,107,349,107,34.2,-117.99
208000,3,12,2240,682,1880,611,34.2,-117.99
222000,3,17,4040,1170,3310,1120,34.2,-117.99
163000,5,30,48,14,74,16,34.2,-117.99
238000,3,35,1260,318,764,319,34.2,-117.99
244000,3,40,1880,460,869,438,34.2,-117.99
257000,3,35,3210,874,2400,819,34.2,-117.99
256000,3,47,1450,356,787,345,34.2,-117.99
217000,3,22,2270,637,1680,561,34.1,-117.99
220000,3,25,3020,806,2210,742,34.1,-117.99
231000,3,14,1740,536,1490,531,34.1,-117.99
254000,3,52,830,183,479,179,34.2,-117.99
253000,4,48,1300,253,637,260,34.2,-117.99
257000,3,49,1390,290,605,282,34.2,-117.99
177000,4,18,1780,525,950,522,34.2,-117.99
179000,3,14,2980,894,1940,863,34.1,-117.99
252000,3,6,3340,945,2320,846,34.1,-117.99
248000,3,18,2480,756,1760,675,34.1,-117.99
299000,7,52,850,162,493,160,34.2,-117.99
284000,3,20,2730,658,1560,607,34.1,-117.99
283000,3,45,1240,271,499,263,34.1,-117.99
210000,4,15,3710,1010,1890,890,34.1,-117.99
200000,4,14,3700,945,1680,905,34.2,-117.99
210000,3,17,5280,1610,4120,1570,34.1,-117.99
193000,3,19,4850,1470,3170,1330,34.1,-117.99
228000,3,31,1240,338,605,331,34.1,-117.99
188000,2,32,1380,444,768,422,34.1,-117.99
194000,3,20,3960,1030,1730,978,34.1,-117.99
201000,3,33,2870,864,2060,790,34.1,-117.99
220000,3,20,3200,994,2930,983,34.1,-117.99
229000,2,27,2910,1020,2610,935,34.1,-117.99
258000,3,19,2290,716,1690,680,34.1,-117.99
224000,3,25,2860,844,1750,803,34.1,-117.99
254000,2,28,1840,554,1400,512,34.1,-117.99
238000,2,36,1810,560,1500,544,34.1,-117.99
258000,3,37,1640,395,959,383,34.1,-117.99
269000,6,45,2170,401,1040,394,34.1,-117.99
202000,2,7,2060,670,1890,643,34.1,-117.99
222000,2,9,4880,1490,4490,1460,34.1,-117.99
197000,2,30,1620,570,1250,544,34.1,-117.99
275000,2,37,584,260,552,235,34.1,-117.99
188000,1,13,1110,479,616,443,34.1,-117.99
269000,2,51,902,320,650,334,34.1,-117.99
248000,2,29,3430,1220,4090,1210,34.1,-117.99
175000,3,10,1060,332,1030,288,34.1,-117.99
211000,4,6,1730,506,1200,439,34.1,-117.99
229000,3,7,2840,776,2290,736,34.1,-117.99
218000,3,25,3210,1110,2840,1010,34.1,-117.99
207000,3,37,1380,470,1190,451,34.1,-117.99
219000,1,37,196,74,194,68,34.1,-117.99
205000,3,23,1340,396,1260,359,34.1,-117.99
222000,2,13,3490,1130,3750,1070,34.1,-117.99
185000,3,25,5980,1860,5220,1770,34.1,-117.99
218000,3,22,2340,773,2230,754,34.1,-117.99
261000,4,45,1970,439,1250,430,34.1,-117.99
244000,2,52,322,88,229,89,34.1,-117.99
256000,2,36,2950,1030,2540,912,34.1,-117.99
181000,2,21,739,265,861,246,34.1,-117.99
446000,7,27,7710,1130,3200,1100,34.2,-117.99
403000,7,31,3190,489,1360,480,34.2,-117.99
302000,5,36,1830,316,864,309,34.2,-117.99
320000,4,36,3120,620,1440,612,34.2,-117.99
281000,4,14,3620,913,1920,852,34.2,-117.99
326000,5,52,1700,277,746,262,34.2,-117.99
332000,4,51,1500,243,586,231,34.2,-117.99
288000,4,27,4710,1170,2370,1080,34.2,-117.99
344000,5,52,2960,468,1360,466,34.2,-117.99
350000,5,36,1690,263,778,278,34.2,-117.99
345000,7,36,2110,346,984,342,34.2,-117.99
329000,5,36,759,136,372,135,34.2,-117.99
294000,4,36,1980,337,834,311,34.2,-117.99
289000,4,43,1330,254,613,248,34.2,-117.99
285000,4,43,2320,418,1110,433,34.2,-117.99
263000,3,41,2860,682,1520,621,34.2,-117.99
192000,3,41,1520,393,1180,375,34.2,-117.99
232000,3,14,1880,614,1870,559,34.2,-117.99
341000,4,29,2210,444,952,403,34.2,-117.99
352000,4,37,1340,249,485,240,34.2,-117.99
273000,3,37,1520,331,613,315,34.2,-117.99
362000,3,42,724,149,420,150,34.2,-117.99
223000,3,37,589,119,375,122,34.2,-117.99
207000,3,23,7180,1990,4760,1920,34.2,-117.99
252000,3,13,7170,2000,4290,1870,34.2,-117.99
200000,3,37,350,115,342,111,34.2,-117.99
172000,3,5,5490,1550,3000,1410,34.2,-117.99
181000,3,11,3110,890,1700,851,34.2,-117.99
223000,2,13,3800,1120,1990,1080,34.2,-117.99
119000,3,49,192,41,83,38,34.2,-117.99
212000,3,44,1590,389,832,340,34.2,-117.99
250000,4,39,2000,564,1200,544,34.2,-117.99
247000,5,47,2590,465,1280,485,34.2,-117.99
245000,4,48,2580,483,1120,459,34.2,-117.99
222000,4,46,2120,463,1130,439,34.2,-117.99
226000,5,45,2570,517,1260,510,34.2,-117.99
217000,3,45,1510,347,799,319,34.2,-117.99
223000,3,48,814,165,490,176,34.2,-117.99
236000,4,45,1550,315,785,316,34.2,-117.99
231000,4,49,1970,377,977,367,34.2,-117.99
231000,6,48,2120,385,926,362,34.2,-117.99
220000,3,43,1030,252,613,255,34.2,-117.99
231000,4,47,1720,343,834,334,34.2,-117.99
227000,3,45,3050,633,1450,599,34.2,-117.99
230000,3,46,1390,301,714,295,34.2,-117.99
209000,4,45,903,190,557,204,34.2,-117.99
210000,5,46,1680,322,846,295,34.2,-117.99
225000,4,46,2710,491,1280,490,34.2,-117.99
230000,3,46,1840,379,866,360,34.2,-117.99
232000,4,44,2570,613,1280,570,34.2,-117.99
225000,2,47,858,170,365,171,34.2,-117.99
216000,4,42,1600,326,814,329,34.2,-117.99
229000,4,46,1270,240,661,239,34.2,-117.99
227000,4,45,1330,290,720,289,34.2,-117.99
232000,4,45,3570,701,1600,653,34.2,-117.99
233000,4,49,3030,580,1280,561,34.2,-117.99
250000,3,42,2270,478,1080,458,34.2,-117.99
294000,4,45,1390,281,538,270,34.2,-117.99
268000,6,49,1310,228,584,255,34.2,-117.99
252000,2,44,1930,375,750,365,34.2,-117.99
248000,4,37,2380,575,1240,499,34.2,-117.99
247000,3,46,1720,344,756,343,34.2,-117.99
250000,5,52,1130,212,545,222,34.2,-117.99
255000,4,44,1720,391,848,353,34.2,-117.99
245000,4,46,1400,294,608,246,34.2,-117.99
248000,3,44,2710,649,1680,654,34.2,-117.99
17500,2,39,493,168,259,138,34.1,-117.99
332000,4,44,1320,303,471,301,34.1,-117.99
497000,4,40,3070,756,1190,695,34.1,-117.99
450000,4,16,1590,377,625,344,34.1,-117.99
247000,4,25,6080,1760,2620,1640,34.2,-117.99
259000,4,45,3450,690,1560,643,34.2,-117.99
349000,3,38,2350,665,1320,547,34.2,-117.99
367000,6,49,1070,170,403,208,34.2,-117.99
279000,3,40,1870,356,799,403,34.2,-117.99
235000,3,23,1360,428,770,380,34.2,-117.99
278000,4,46,2350,453,1030,427,34.2,-117.99
205000,3,16,1350,398,1210,357,34.2,-117.99
315000,4,37,2140,446,860,435,34.2,-117.99
218000,3,12,3190,931,2120,850,34.2,-117.99
219000,2,24,2910,917,2520,873,34.2,-117.99
146000,4,33,2440,498,1600,484,34.3,-117.99
162000,4,37,1390,313,1110,327,34.3,-117.99
154000,3,39,1770,410,1500,390,34.3,-117.99
160000,3,34,1490,326,1390,313,34.3,-117.99
165000,2,28,271,61,246,62,34.3,-117.99
194000,5,35,2610,447,1560,404,34.3,-117.99
156000,3,38,1700,347,1380,374,34.3,-117.99
155000,4,38,1240,298,1070,293,34.3,-117.99
167000,3,50,1180,265,1200,269,34.3,-117.99
154000,2,27,862,280,1240,267,34.3,-117.99
123000,2,32,1260,382,1430,342,34.3,-117.99
160000,3,30,1630,401,1360,401,34.3,-117.99
154000,2,30,762,228,840,226,34.3,-117.99
139000,2,32,527,146,582,143,34.3,-117.99
163000,3,46,11,11,24,13,34.3,-117.99
144000,2,37,944,244,1110,235,34.3,-117.99
152000,3,47,843,194,800,180,34.3,-117.99
137000,3,38,1160,305,1360,289,34.3,-117.99
150000,3,36,2600,638,2780,620,34.3,-117.99
349000,8,17,17700,2370,7670,2310,34.1,-117.99
294000,6,26,1280,163,412,157,34.1,-117.99
261000,6,18,7800,1160,3710,1230,34.1,-117.99
359000,7,8,16800,2270,7250,2160,34.1,-117.99
249000,6,14,7880,1250,3700,1160,34.1,-117.99
212000,5,25,5040,821,2650,802,34.1,-117.99
175000,4,17,5150,1160,2950,1080,34.1,-117.99
162000,6,13,3000,495,1190,464,34.1,-117.99
225000,5,16,2430,426,1320,446,34.1,-117.99
216000,4,18,3810,721,1880,692,34.1,-117.99
350000,7,26,8250,1150,3460,1130,34.1,-117.99
452000,8,20,2420,306,1020,298,34.1,-117.99
310000,6,27,3770,573,1610,562,34.1,-117.99
198000,5,26,3770,694,2100,688,34.1,-117.99
451000,8,24,5750,735,2060,679,34.1,-117.99
157000,4,14,9610,2010,4720,1910,34.1,-117.99
213000,3,21,2060,461,1330,429,34.1,-117.99
184000,4,29,2240,457,1190,407,34.1,-117.99
156000,3,35,2260,505,1560,509,34.1,-117.99
167000,2,42,2230,485,1540,464,34.1,-117.99
222000,3,15,4640,967,2860,867,34.1,-117.99
356000,8,23,2310,322,1000,317,34.1,-117.99
187000,4,32,1760,365,924,329,34.1,-117.99
186000,4,33,3710,718,2110,720,34.1,-117.99
297000,6,35,2900,429,1250,429,34.1,-117.99
275000,5,35,1580,248,654,221,34.1,-117.99
283000,6,33,2340,363,1100,359,34.1,-117.99
270000,5,37,2660,415,1060,401,34.1,-117.99
235000,3,36,3100,667,1480,634,34.1,-117.99
209000,3,30,2500,586,1140,559,34.1,-117.99
233000,4,31,1960,318,1020,303,34.1,-117.99
192000,3,30,4370,1030,2520,954,34.1,-117.99
246000,5,33,2380,428,1270,421,34.1,-117.99
210000,3,40,1300,280,607,256,34.1,-117.99
171000,3,29,630,145,378,148,34.1,-117.99
195000,3,32,1740,373,872,333,34.1,-117.99
194000,3,29,1680,413,873,400,34.1,-117.99
209000,5,26,3120,528,1550,545,34.1,-117.99
229000,5,25,3470,566,1720,536,34.1,-117.99
203000,5,29,2670,437,1480,445,34.1,-117.99
192000,5,17,3500,621,1910,621,34.1,-117.99
188000,4,34,2030,345,1140,332,34.1,-117.99
223000,5,25,9260,1660,4940,1630,34.1,-117.99
349000,8,13,18400,2470,7780,2400,34.1,-117.99
193000,5,23,7060,1180,3100,1110,34.1,-117.99
150000,4,21,3480,808,1870,746,34.1,-117.99
145000,4,19,1940,399,1130,389,34.1,-117.99
231000,4,18,11000,1980,5410,1920,34.1,-117.99
202000,3,28,4090,871,1970,853,34.1,-117.99
177000,4,32,2640,516,1860,478,34.1,-117.99
191000,4,26,1660,344,1020,339,34.1,-117.99
276000,4,16,9020,1510,3580,1490,34.1,-117.99
230000,4,15,4260,770,2010,695,34.1,-117.99
181000,4,22,4940,954,2870,938,34.1,-117.99
167000,3,50,2390,494,1240,459,34.1,-117.99
181000,4,28,2000,414,1120,389,34.1,-117.99
212000,3,23,7080,1380,3210,1330,34.1,-117.99
215000,5,28,3490,566,1390,522,34.1,-117.99
241000,4,25,5410,998,2240,1020,34.1,-117.99
136000,3,26,2720,604,1850,498,34.1,-117.99
122000,4,29,2740,488,2480,532,34.1,-117.99
157000,3,21,8070,2170,4370,2040,34.1,-117.99
240000,6,20,11300,1890,4950,1860,34.1,-117.99
262000,6,26,6460,894,2490,885,34.1,-117.99
125000,2,41,555,130,1490,123,34.1,-117.99
213000,2,52,567,152,2690,126,34.1,-117.99
291000,3,52,2870,496,978,513,34.1,-117.99
182000,3,32,3240,895,1590,810,34.1,-117.99
290000,6,46,2480,458,1030,455,34.1,-117.99
226000,6,37,3460,544,1340,530,34.1,-117.99
159000,4,36,2640,476,1390,483,34.1,-117.99
154000,4,26,2740,494,1410,465,34.1,-117.99
152000,3,36,1470,328,785,299,34.1,-117.99
153000,4,33,4980,934,2580,874,34.1,-117.99
112000,2,30,2350,496,1900,454,34.1,-117.99
118000,4,36,1540,297,1360,303,34.1,-117.99
115000,3,33,1350,265,1250,257,34.1,-117.99
136000,3,30,3200,591,2190,563,34.1,-117.99
135000,4,33,2820,523,1800,493,34.1,-117.99
139000,4,33,1070,194,600,201,34.1,-117.99
147000,4,36,3090,556,1670,545,34.1,-117.99
139000,3,37,2260,502,1680,522,34.1,-117.99
215000,6,27,5930,932,2820,828,34.1,-117.99
124000,3,36,2920,652,2390,629,34.1,-117.99
114000,3,29,2980,662,2450,633,34.1,-117.99
127000,3,52,1550,348,1130,343,34.1,-117.99
110000,2,51,1540,394,1170,388,34.1,-117.99
127000,3,48,1160,247,677,218,34.1,-117.99
104000,2,33,1830,486,1630,472,34.1,-117.99
92600,2,47,508,108,384,86,34.1,-117.99
108000,2,27,2180,629,2380,591,34.1,-117.99
114000,4,18,3610,772,2900,765,34.1,-117.99
115000,2,25,1710,491,1810,478,34.1,-117.99
116000,4,33,1690,333,1690,301,34.1,-117.99
116000,4,34,975,192,870,183,34.1,-117.99
129000,2,33,1060,272,964,300,34.1,-117.99
131000,4,39,2930,590,1890,550,34,-117.99
126000,4,5,4540,1180,2490,909,34,-117.99
109000,4,34,1080,205,1330,252,34.1,-117.99
117000,3,21,4030,923,2560,834,34,-117.99
91900,2,30,1700,504,1720,459,34.1,-117.99
98000,2,36,2910,819,3060,782,34,-117.99
93300,2,35,1290,339,1490,312,34,-117.99
116000,2,36,3840,1000,4710,942,34,-117.99
134000,3,35,1610,298,911,293,34.1,-117.99
136000,3,42,2500,553,1550,509,34.1,-117.99
129000,3,48,2440,599,1510,548,34.1,-117.99
140000,4,52,1870,316,947,328,34.1,-117.99
161000,5,52,1280,213,444,204,34.1,-117.99
146000,2,52,2550,586,1250,576,34.1,-117.99
129000,3,34,2740,491,1760,496,34.1,-117.99
134000,4,33,4100,740,2580,730,34.1,-117.99
131000,4,28,5170,1070,3500,954,34.1,-117.99
135000,4,34,4040,725,2720,759,34.1,-117.99
113000,2,32,2210,654,1720,569,34.1,-117.99
118000,3,34,344,108,315,119,34.1,-117.99
98800,1,51,498,115,368,112,34.1,-117.99
123000,2,33,1920,489,1430,467,34.1,-117.99
119000,2,33,1030,261,854,269,34.1,-117.99
118000,3,36,975,243,809,233,34,-117.99
113000,2,28,2760,771,2880,694,34,-117.99
94300,3,30,1190,317,1470,302,34,-117.99
